Q110624590	2022 Burgos-BH	2022-01-01	P580
Q110624751	Electro Hiper Europa-Caldas 2022	2022-01-01	P580
Q110794359	Awol O'Shea 2022	2022-01-01	P580
Q110775662	Antiguan women's national road cycling team 2022	2022-01-01	P580
Q110775694	Australian women's national road cycling team 2022	2022-01-01	P580
Q110777758	Chilean women's national road cycling team 2022	2022-01-01	P580
Q110778058	Spanish women's national road cycling team 2022	2022-01-01	P580
Q110778220	Israel women's national road cycling team 2022	2022-01-01	P580
Q110778381	Luxembourgish women's national road cycling team 2022	2022-01-01	P580
Q110778402	Malaysian women's national road cycling team 2022	2022-01-01	P580
Q110778515	Polish women's national road cycling team 2022	2022-01-01	P580
Q110778543	Romanian women's national road cycling team 2022	2022-01-01	P580
Q110778952	Argentinian men's national road cycling team 2022	2022-01-01	P580
Q110778996	Austrian men's national road cycling team 2022	2022-01-01	P580
Q110779378	Canadian men's national road cycling team 2022	2022-01-01	P580
Q110779464	Colombian men's national road cycling team 2022	2022-01-01	P580
Q110779971	Kazakhstani men's national road cycling team 2022	2022-01-01	P580
Q110780038	Malaysian men's national road cycling team 2022	2022-01-01	P580
Q110794374	Bepink 2022	2022-01-01	P580
Q85810295	Tour To-Lyon	2022-01-01	P580
Q106497253	Killing Eve, season 4	2022-01-01	P580
Q107189353	Pilot Study of Active Desk in Primary School : Effects on Cognitive Capacities, Physical Capacities and Well-being	2022-01-01	P580
Q108973688	2022 ColoQuick	2022-01-01	P580
Q109109761	2022 Team DSM	2022-01-01	P580
Q109109781	Team Qhubeka NextHash 2022	2022-01-01	P580
Q109288743	2022 Team CO:PLAY-Giant	2022-01-01	P580
Q109407979	15th Annual Biocuration Conference (2022)	2022-01-01	P580
Q109659673	2022 Coop	2022-01-01	P580
Q110234340	2022 B&amp;B Hotels-KTM	2022-01-01	P580
Q110370054	FDJ Nouvelle Aquitaine Futuroscope 2022	2022-01-01	P580
Q110372706	Souls	2022-01-01	P580
Q110484471	2022 TotalEnergies	2022-01-01	P580
Q110624857	Sindicato de Empleados Publicos de San Juan 2022	2022-01-01	P580
Q61312879	January 2022	2022-01-01	P580
Q82064072	Star Trek: Picard, season 2	2022-01-01	P580
Q87931241	Social Buffering During Aversive Conditioning	2022-01-01	P580
Q102142297	Dear. M	2022-01-01	P580
Q107501331	Feasibility of PainCare Yoga for Knee OA	2022-01-01	P580
Q107528356	deaths in 2022	2022-01-01	P580
Q110780057	Moroccan men's national road cycling team 2022	2022-01-01	P580
Q110794317	Arkéa Women 2022	2022-01-01	P580
Q107973371	Prevention and Early Identification for High Risk Youth in School-based Clinics	2022-01-01	P580
Q110003838	2022 Maloja Pushbikers	2022-01-01	P580
Q110061662	2022 Bike Aid	2022-01-01	P580
Q110246668	2022 UC Nantes Atlantique	2022-01-01	P580
Q110393663	2022 in Israel	2022-01-01	P580
Q110552927	2022 Three cushion world cup	2022-01-01	P580
Q110778647	Swiss women's national road cycling team 2022	2022-01-01	P580
Q110778672	Swedish women's national road cycling team 2022	2022-01-01	P580
Q110778708	Taiwanese women's national road cycling team 2022	2022-01-01	P580
Q110779020	Belgian men's national road cycling team 2022	2022-01-01	P580
Q110779749	Estonian men's national road cycling team 2022	2022-01-01	P580
Q110779919	Irish men's national road cycling team 2022	2022-01-01	P580
Q110781317	Swedish men's national road cycling team 2022	2022-01-01	P580
Q110781344	Taiwanese men's national road cycling team 2022	2022-01-01	P580
Q110694586	2022 Vino SKO Team	2022-01-01	P580
Q110774134	2022 Hagens Berman Axeon	2022-01-01	P580
Q110777769	Chinese women's national road cycling team 2022	2022-01-01	P580
Q110777777	Colombian women's national road cycling team 2022	2022-01-01	P580
Q110777839	Cuban women's national road cycling team 2022	2022-01-01	P580
Q110778047	Salvadoran women's national road cycling team 2022	2022-01-01	P580
Q110778129	British women's national road cycling team 2022	2022-01-01	P580
Q110778157	Guatemalan women's national road cycling team 2022	2022-01-01	P580
Q110778241	Italian women's national road cycling team 2022	2022-01-01	P580
Q110778420	Moroccan women's national road cycling team 2022	2022-01-01	P580
Q110778726	Ukrainian women's national road cycling team 2022	2022-01-01	P580
Q110779405	Chilean men's national road cycling team 2022	2022-01-01	P580
Q110779618	Czech men's national road cycling team 2022	2022-01-01	P580
Q110780005	Lithuanian men's national road cycling team 2022	2022-01-01	P580
Q110781151	Polish men's national road cycling team 2022	2022-01-01	P580
Q110781300	Slovakian men's national road cycling team 2022	2022-01-01	P580
Q110781409	Uzbekistan men's national road cycling team 2022	2022-01-01	P580
Q109370879	2022 IBT-BH Carl Ras	2022-01-01	P580
Q109393204	2022 Team Sparekassen Danmark Aalborg	2022-01-01	P580
Q110008299	2022 Lotto-Kern Haus	2022-01-01	P580
Q110116641	SOKO Linz	2022-01-01	P580
Q110207572	Vozrozhdenie 2022	2022-01-01	P580
Q110246678	Go Sport-Roubaix Lille Métropole 2022	2022-01-01	P580
Q110299866	2022 Motala AIF Serneke Allebike	2022-01-01	P580
Q110361801	timeline of the COVID-19 pandemic in January 2022	2022-01-01	P580
Q110369756	EF Education-TIBCO-SVB 2022	2022-01-01	P580
Q110383515	2022 Dauner-AKKON	2022-01-01	P580
Q110604364	2022 Leopard Pro Cycling	2022-01-01	P580
Q110624610	2022 Sport Vlaanderen-Baloise	2022-01-01	P580
Q110627847	Terengganu 2022	2022-01-01	P580
Q110661986	2022 BEAT Cycling	2022-01-01	P580
Q110775735	Austrian women's national road cycling team 2022	2022-01-01	P580
Q110776238	2022 Efapel Cyling	2022-01-01	P580
Q110777787	South Korean women's national road cycling team 2022	2022-01-01	P580
Q110777862	Czech women's national road cycling team 2022	2022-01-01	P580
Q110794462	China Liv Pro Cycling 2022	2022-01-01	P580
Q110794428	Born to Win-G20-Ambedo 2022	2022-01-01	P580
Q110800656	Río Miera-Cantabria Deporte 2022	2022-01-01	P580
Q110624852	Chimbas Te Quiero 2022	2022-01-01	P580
Q110800625	Li Ning Star Ladies 2022	2022-01-01	P580
Q110629530	Cofidis Women 2022	2022-01-01	P580
Q110800633	Multum Accountants 2022	2022-01-01	P580
Q110800636	AG Insurance NXTG 2022	2022-01-01	P580
Q113990401	2022 Ljubljana Gusto Santic	2022-01-01	P580
Q113993476	Faster Than Fear	2022-01-01	P580
Q114555221	Team Féminin Auvergne-Rhône-Alpes 2022	2022-01-01	P580
Q110803596	Top Girls Fassa Bortolo 2022	2022-01-01	P580
Q110795275	Le Col-Wahoo 2022	2022-01-01	P580
Q110794408	Bizkaia-Durango 2022	2022-01-01	P580
Q110794327	Aromitalia-Basso Bikes-Vaiano 2022	2022-01-01	P580
Q110800632	2022  Minsk Cycling Club	2022-01-01	P580
Q110794438	Cams-Basso 2022	2022-01-01	P580
Q110794455	Ceratizit-WNT Pro Cycling 2022	2022-01-01	P580
Q110800667	Roxsolt Liv Sram 2022	2022-01-01	P580
Q110694566	Kuwait Pro Cycling Team 2022	2022-01-01	P580
Q110776177	Aviludo-Louletano-Loulé Concelho 2022	2022-01-01	P580
Q110777671	Belarusian women's national road cycling team 2022	2022-01-01	P580
Q110777698	Bolivian women's national road cycling team 2022	2022-01-01	P580
Q110778172	Hong Kong women's national road cycling team 2022	2022-01-01	P580
Q110778483	Norwegian women's national road cycling team 2022	2022-01-01	P580
Q113920331	Efficacy of PuraSinus Versus Bioresorbable Nasal Dressings	2022-01-01	P580
Q113920743	Penn SICCA Follow-up Study	2022-01-01	P580
Q113921244	Training of Falling Techniques on Landing Mechanics	2022-01-01	P580
Q113921263	The Effects of Terrain Variation on Intrinsic Foot Musculature in Healthy Individuals and Individuals With Plantar Fasciitis	2022-01-01	P580
Q113921595	Randomized Prospective Multi Center Cohort Study for Primary Diagnosis of Clinically Significant Prostate Cancer With Combination of PSA/DRE and Multi Parametric Magnetic Resonance Imaging	2022-01-01	P580
Q113921643	Rotablation vs Intravascular Lithotripsy in Calcified Coronary Lesions	2022-01-01	P580
Q113921731	FRAME-001 Personalized Vaccine in NSCLC	2022-01-01	P580
Q113921923	Task-oriented Training for Patients With Pusher Syndrome	2022-01-01	P580
Q113921993	StrokeAlarm Trial 2	2022-01-01	P580
Q113922286	A Phase II Study to Evaluate the Efficacy and Safety of F520 Combined With F007 in Patients With RR DLBCL	2022-01-01	P580
Q113922327	Radiofrequency Ablation Combined With Toripalimab and Lenvatinib in the Treatment of Short-term Recurrent Hepatocellular Carcinoma.	2022-01-01	P580
Q113922730	Labor Induction in Preeclampsia High-risk Women	2022-01-01	P580
Q113922758	Relationship Between Postoperative Delirium and Heart Function in Valvular Surgery	2022-01-01	P580
Q113924349	Raising Quality of Care for People With Cognitive Impairment in Care Homes Through Music Therapy.	2022-01-01	P580
Q113924367	Investigating The Effect of Phantom Sensation on Gait in Individuals With Unilateral Below-Knee Amputation	2022-01-01	P580
Q113924446	Esophageal and Gastric Registry and Biorepository	2022-01-01	P580
Q113924505	Chronotype, Chrononutrition and Glucose Tolerance Among Prediabetic Individuals: Research Protocol for Chrono-DM TM	2022-01-01	P580
Q113924759	Anxiety and Sexual Malfunction Functions in Infertile Pcos Women	2022-01-01	P580
Q113925425	Peri-Operative Rehab Program for Inguinal Hernia Repair Surgery	2022-01-01	P580
Q113925557	Indirect Markers for Parametrial Involvement in Severe Deep Endometriosis	2022-01-01	P580
Q113925877	Valuation of the Evolution of Passive Mobility in the Spastic Upper Limb After Injection of Abobotulinumtoxin(Dysport®)	2022-01-01	P580
Q113925910	Safety of Cultured Allogeneic Adult Umbilical Cord Stem Cells for Trigeminal Neuralgia and Peripheral Neuropathy	2022-01-01	P580
Q113926013	Application of ctDNA in the Evaluation of Curative Effect and Prognosis of SCLC Patients	2022-01-01	P580
Q113926131	Host RNA Expression Profiles and Protein Biomarkers in Neonatal Herpes Simplex Virus Infection	2022-01-01	P580
Q113926708	Predictive Factors on the Results of Epidural Adhesiolysis in Patient With Chronic Spinal Pain	2022-01-01	P580
Q113926769	New-onset Severe Headache After Covid-19 Vaccine	2022-01-01	P580
Q113926813	Shear-wave Elastography Diffuse Liver Disease	2022-01-01	P580
Q113926997	Effect of Spinal Magnetic Stimulation on Management of Functional Constipation in Adults	2022-01-01	P580
Q113927471	Investıgatıon Of The Awareness Of The Parents Of The Children With Cerebral Palsy	2022-01-01	P580
Q113929182	A STUDY TO EVALUATE THE SAFETY, TOLERABILITY, PHARMACOKINETICS, AND PHARMACODYNAMICS OF MULTIPLE SUBCUTANEOUS INJECTIONS OF SHR-1819 IN PATIENTS WITH MODERATE TO SEVERE ATOPIC DERMATITIS	2022-01-01	P580
Q113929362	Safety of Cultured Allogeneic Adult Umbilical Cord Derived Mesenchymal Stem Cells for Testicular Injury and Oligospermia	2022-01-01	P580
Q113929402	An Alternative Way To Deliver Oxygen To People	2022-01-01	P580
Q113929431	Remote Speech and Swallowing Assessment in ALS	2022-01-01	P580
Q113929595	Cell-free DNA Quantification for Predictive Marker of Palliative Chemotherapy	2022-01-01	P580
Q113930027	Behavioral Therapy in Patients With Rumination	2022-01-01	P580
Q113931391	Acceptance and Commitment Therapy (ACT) in Early Psychosis Patients	2022-01-01	P580
Q113931617	Antisense Oligonucleotide for Spinal Muscular Atrophy	2022-01-01	P580
Q113932211	Chronic Pain and Hemophilia	2022-01-01	P580
Q113933281	CARBON: UAB Cardiovascular Research Biobank	2022-01-01	P580
Q113933371	Reducing Intraoperative ESKAPE Transmission Through Use of a Personal Hand Hygiene System	2022-01-01	P580
Q113933591	The Clinical Cohort Study of Reproductive Health	2022-01-01	P580
Q113936019	Maternal Diabetes in Newborns With Hearing Loss	2022-01-01	P580
Q113936036	Efficacy and Safety of TILs in Treatment of Patients With Advanced or Metastatic Refractory Gynecological Cancer	2022-01-01	P580
Q113936116	The Kinesio-taping for the Prevention of Painful Shoulder and for the Functional Recovery of Upper Limb After Stroke	2022-01-01	P580
Q113938029	Effect of the Education Given to the Patients Who Will Be Applied Coronary Angiography	2022-01-01	P580
Q113939589	Delirium Reduction With Ramelteon	2022-01-01	P580
Q113941936	Keto Drinks as a Meal Primer in Patients With Type 2 Diabetes	2022-01-01	P580
Q113942049	Effect of Ectoine After Photorefractive Keratectomy (PRK).	2022-01-01	P580
Q113942936	Timing Evaluation of Stoma Closure (TIMES). Early vs Late Closure of Stoma After Rectal Cancer Surgery.	2022-01-01	P580
Q113943154	Impact of Exogenous Estrogens on Cotisol Levels During Synacthen Stimulation	2022-01-01	P580
Q113943271	A Survey of Physician and Molecular Tumor Board Perspectives on the Clinical Utility and Usability of Cellworks Singula™ and Ventura™ Reports in Facilitating Patient Treatment Decisions for Pan-Cancer Patients	2022-01-01	P580
Q113943275	rTMS for the Treatment of Affective Symptoms in Patients Suffering From Dementia	2022-01-01	P580
Q113945239	T.V Challenge to Predict Early Post- Operative Acute Kidney Injury and Intra-operative Hypotension in Laparoscopic Abdominal Surgeries	2022-01-01	P580
Q113945398	The Effect of High Intensity Interval Exercise and Myofunctional Therapy on Obstructive Sleep Apnea	2022-01-01	P580
Q113945626	Double Flap Technique for Macular Hole	2022-01-01	P580
Q112090938	Redemption	2022-01-01	P580
Q112155990	2022 EPM-Scott	2022-01-01	P580
Q113480430	Mosi-oa-Tunya	2022-01-01	P580
Q113579781	2022 Colpack-Ballan	2022-01-01	P580
Q113640168	sobo song	2022-01-01	P580
Q113892322	Massage and Cold Water Immersion on Movement Variability an Muscle Tone of Swimmers	2022-01-01	P580
Q113894735	Multicentre Clinical Study to Evaluate the Effect of Personalized Therapy on Patients With Immunoglobulin A Nephropathy.	2022-01-01	P580
Q113895411	Management of Thyroid Function in Hashimoto's Thyroiditis During Pregnancy	2022-01-01	P580
Q113896087	A Clinical Trial About the Safety of Surgical Treatment in Severe Primary Pontine Hemorrhage	2022-01-01	P580
Q113910269	The Effects of Continuous Intake of ONS on the Nutritional Status of Taiwanese Elderly	2022-01-01	P580
Q113911173	Testing the Efficacy of a Mindfulness- and Acceptance-Based Smartphone App for PTSD: A Randomized Controlled Trial	2022-01-01	P580
Q113914166	Curcumin in Management of Chronic Obstructive Pulmonary Disease	2022-01-01	P580
Q113917665	Finding New Targets by Proteomic Approaches (InnovRT1)	2022-01-01	P580
Q113919958	Promoting an incLUsive Society Towards Older Adults With Physical Disabilities	2022-01-01	P580
Q113920682	Intracranial Rescue Stenting for Acute Ischemic Stroke, Predictors of Outcomes	2022-01-01	P580
Q113921449	Study on the Correlation Between Alveolar Macrophage-derived Autophagosomes and the Severity of Lung Injury in ARDS	2022-01-01	P580
Q113922203	Yoga in Altering Mechanistic Outcomes in Hypertension	2022-01-01	P580
Q113922282	Assessment of Corneal Stiffness in Keratoconus After Crosslinking by Corvis ST and OCT.	2022-01-01	P580
Q113922297	Effectiveness of Wound Drains for the Prevention Of Surgical sITe infectION	2022-01-01	P580
Q113923364	Belantamab Mafodotin, Cyclophosphamide, and Dexamethasone in Relapsed/Refractory Multiple Myeloma	2022-01-01	P580
Q113923467	CBD for Sleep in People With HIV	2022-01-01	P580
Q113923476	Semaglutide 2.4 mg in Patients With Poor Weight-loss	2022-01-01	P580
Q113923633	Polyprev: Study to Compare Fecal Immunochemical Test With Endoscopic Surveillance After Advanced Adenoma Resection in Fecal Immunochemical Test Colorectal Cancer Screening Programs.	2022-01-01	P580
Q113924164	Men and Women With Different Designs and Semi-individual Total Knee Replacement	2022-01-01	P580
Q113924174	Long-term Recurrence Rates of Atrial Fibrillation Following New-onset Atrial Fibrillation During ICU Admission	2022-01-01	P580
Q113924344	Safety of Cultured Allogeneic Adult Umbilical Cord Derived Mesenchymal Stem Cells for Tourette Syndrome	2022-01-01	P580
Q113924615	Albumin-bound Paclitaxel Plus Camrelizumab for Advanced Soft Tissue Sarcoma.	2022-01-01	P580
Q113924817	Booster Effect of mRNA Vaccine on Antibody Response for SARS-CoV-2 After Complete Vaccination With Sinos	2022-01-01	P580
Q113925913	MRB 0.3% Serum Effectiveness on 2 Early Clinical Markers of Photoinduced Cutaneous Aging: Actinic Lentigo and Actinic Keratosis	2022-01-01	P580
Q113926182	Efficacy and Safety of Butorphanol Tartrate Injection for the Patients With Mechanical Ventilation	2022-01-01	P580
Q113926206	LDLT in Non Resectable Colo-rectal Cancer Liver Metastasis	2022-01-01	P580
Q113926214	Endovascular Repair With In Situ nEedle feNestration of Left Subclavian Artery to Treat AoRtic Dissection(RISEN STAR):A Multicenter Prospective Trial.	2022-01-01	P580
Q113926264	Evolution of the SURvival of Patients With SEzary Syndrome (SS) Over the 1998-2020 Period and Its Association With the Early Use of Therapeutic Monoclonal Antibodies	2022-01-01	P580
Q113927032	The ABCs of SLEEPING: Effectiveness Study	2022-01-01	P580
Q113927750	Validation of the Stability of Diagnostic Biomarkers on Healthy Volunteers	2022-01-01	P580
Q113927795	Dual vs. Single-Antibiotic Impregnated Cement in Hemiarthroplasty for Femoral Neck Fracture	2022-01-01	P580
Q113928117	Non-invasive MRI Subclassification of Heptocellular Carcinoma - HepCaSt-Study	2022-01-01	P580
Q113929140	Optic Nerve Diameter and Intraocular Pressure Changes in Patients Undergoing Vitrectomy Under General Anesthesia	2022-01-01	P580
Q113929222	Adenoma Detection Rate of 3D Colonoscopy	2022-01-01	P580
Q113931339	Association Between the Adenomyosis and the Clinical Outcomes of Vaginal Repair of CesareanSectionScar Defects	2022-01-01	P580
Q113931478	FITMI - First In Treating Male Infertility	2022-01-01	P580
Q113931578	Superselective Adrenal Arterial Embolization for Bilateral Idiopathic Hyperaldosteronism: A Prospective Cohort Study	2022-01-01	P580
Q113931799	Peter Hess® Sound Massage for Reducing Anxiety and Pain in Cardiac Surgery	2022-01-01	P580
Q113932053	Efficacy and Safety of Nemolizumab in Subjects With Moderate-to-Severe Atopic Dermatitis With Inadequate Response to or for Whom Cyclosporine A is Not Medically Advisable	2022-01-01	P580
Q113936546	ALTo endogrAft Italian Registry	2022-01-01	P580
Q113936859	Treatment of Intraosseous Periodontal Defects With Hyaluronic Acid	2022-01-01	P580
Q113937792	Testing a Mindfulness/Acceptance-Based Smartphone App for Nurses Impacted by the COVID-19 Pandemic	2022-01-01	P580
Q113938001	Safety of Cultured Allogeneic Adult Umbilical Cord Derived Mesenchymal Stem Cells for Ovarian Failure	2022-01-01	P580
Q113939544	Burden of Care of Long COVID Patients After Hospital Discharge	2022-01-01	P580
Q113940633	Novel Inhibitors of Lipolysis in the Treatment of Lipid a Glucose Metabolism in Obstructive Sleep Apnea Syndrome	2022-01-01	P580
Q113940910	Explore the Role of Fespixon in Linear Scar Aesthetics	2022-01-01	P580
Q113942352	The Effect of "Persons With Disability Friendly Nursing Education Program"	2022-01-01	P580
Q113942850	A Study of Acute Kidney Injury in Children at Sohag University Hospital	2022-01-01	P580
Q113943681	Association Between Sarcopenia and Urinary Incontinence And Effect Of Physical Activity Among Over 50 Years Old Adults	2022-01-01	P580
Q113943942	Comparison of Wet Cupping and Acupuncture in Migraine	2022-01-01	P580
Q113944097	A Novel Approach for VC Lateralization, With Prolene Suture Stabilized Over Prolene Mesh	2022-01-01	P580
Q113944193	Fluoroscopic Anterior Approach Versus Ultrasound Guided Superior Hypogastric Plexus Neurolysis in Cancer Pelvic Pain	2022-01-01	P580
Q113944816	Brain Diseases on 7.0T Magnetic Resonance Imaging	2022-01-01	P580
Q113945266	Specialist Conferences Between General Practitioners and Endocrinologists	2022-01-01	P580
Q110777872	Danish women's national road cycling team 2022	2022-01-01	P580
Q110778072	Eritrean women's national road cycling team 2022	2022-01-01	P580
Q110778093	Estonian women's national road cycling team 2022	2022-01-01	P580
Q110778203	Irish women's national road cycling team 2022	2022-01-01	P580
Q110778303	Latvian women's national road cycling team 2022	2022-01-01	P580
Q110778449	Namibian women's national road cycling team 2022	2022-01-01	P580
Q110778530	Portuguese women's national road cycling team 2022	2022-01-01	P580
Q110778742	Uzbekistan women's national road cycling team 2022	2022-01-01	P580
Q110778974	Australian men's national road cycling team 2022	2022-01-01	P580
Q110779039	Belarusian men's national road cycling team 2022	2022-01-01	P580
Q110779350	Brazilian men's national road cycling team 2022	2022-01-01	P580
Q110779521	South Korean men's national road cycling team 2022	2022-01-01	P580
Q110779707	Spanish men's national road cycling team 2022	2022-01-01	P580
Q110779937	Italian men's national road cycling team 2022	2022-01-01	P580
Q110780021	Luxembourgish men's national road cycling team 2022	2022-01-01	P580
Q110781109	Netherlands men's national road cycling team 2022	2022-01-01	P580
Q110781213	Russian men's national road cycling team 2022	2022-01-01	P580
Q110781243	Slovenian men's national road cycling team 2022	2022-01-01	P580
Q110975344	Bénédiction-Ignite 2022	2022-01-01	P580
Q111010391	2022 AC Sparta Praha	2022-01-01	P580
Q111263638	Talent Development Team 2022	2022-01-01	P580
Q110816125	2022 Salcano Sakarya BB Team	2022-01-01	P580
Q110872256	2022 Astana Qazaqstan Development Team	2022-01-01	P580
Q110901290	WCC Team 2022	2022-01-01	P580
Q110794655	Emotional.fr - Tornatech - GSC - Blagnac 2022	2022-01-01	P580
Q110803442	Mendelspeck 2022	2022-01-01	P580
Q115477938	Batman: The Knight	2022-01-01	P580
Q115554446	123 Number Squad!	2022-01-01	P580
Q115620249	1st construction phase, subproject 2, new OP/AEMP building + radiology renovation at Sana Klinikum Hof	2022-01-01	P580
Q115707264	Sapura 2022	2022-01-01	P580
Q115726640	Premier Tech U23 Cycling Project 2022	2022-01-01	P580
Q115792844	Giant Cycling Team 2022	2022-01-01	P580
Q115794877	Global 6 Cycling 2022	2022-01-01	P580
Q115810751	Shimano Racing Team  2022	2022-01-01	P580
Q115908200	Meridiana Kamen 2022	2022-01-01	P580
Q116142762	Lece	2022-01-01	P580
Q116443740	Kinan Racing Team 2022	2022-01-01	P580
Q116487079	Voltas Cycling Team 2022	2022-01-01	P580
Q116487099	Pingtan International Tourism Island Cycling Team 2022	2022-01-01	P580
Q110803353	Farto-BTC 2022	2022-01-01	P580
Q110803330	Coop-Hitec Products 2022	2022-01-01	P580
Q110795138	Isolmant-Premac-Vittoria 2022	2022-01-01	P580
Q110815701	Bahrain Cycling Academy 2022	2022-01-01	P580
Q110867457	2022 Manuela Fundación Continental	2022-01-01	P580
Q110907738	2022 WSA KTM Graz	2022-01-01	P580
Q110972960	Lviv Women 2022	2022-01-01	P580
Q111179590	Restore 2022	2022-01-01	P580
Q110965530	IBCT 2022	2022-01-01	P580
Q111948087	Volleyball Bundesliga Frauen Saison 2022-2023	2022-01-01	P580
Q111965831	WV De Waardrenner 2022	2022-01-01	P580
Q112262237	WV de Amstel 2022	2022-01-01	P580
Q111541455	La ruta	2022-01-01	P580
Q110624825	Movistar-Best PC 2022	2022-01-01	P580
Q110803619	Torelli-Cayman Islands-Scimitar 2022	2022-01-01	P580
Q111395789	Rádio Popular-Boavista 2022	2022-01-01	P580
Q111511084	2022 Minerva Cycling	2022-01-01	P580
Q111525590	2022–2023 food crises	2022-01-01	P580
Q110794843	GT Krush Tunap 2022	2022-01-01	P580
Q111968779	Vipeq-La Vaca Purpura 2022	2022-01-01	P580
Q111939893	Prolongo Al-Andalus 2022	2022-01-01	P580
Q112195097	Team Stuttgart (Women) 2022	2022-01-01	P580
Q58797788	2022 African Men's Handball Championship	2022-01-01	P580
Q106490294	El fin del amor	2022-01-01	P580
Q107214034	The Influence of Advanced Age, Obesity and Diabetes Type on Course and Outcome of Pregnancy With Diabetes Mellitus.	2022-01-01	P580
Q107650811	2022 Dakar Rally	2022-01-01	P580
Q107973328	Treatment of Early Borderline Lesions in Low Immunological Risk Kidney Transplant Patients (TRAINING)	2022-01-01	P580
Q108921959	2022 AG2R Citroën Team	2022-01-01	P580
Q108974511	2022 BHS-PL Beton Bornholm	2022-01-01	P580
Q109109779	2022 Movistar	2022-01-01	P580
Q110224029	2022 in Afghanistan	2022-01-01	P580
Q110350343	terrorist attacks against Israelis in 2022	2022-01-01	P580
Q110370226	Human Powered Health Women 2022	2022-01-01	P580
Q110371245	Uno-X Pro Cycling Team Women 2022	2022-01-01	P580
Q110420335	2022 Bolton Equities Black Spoke Pro Cycling	2022-01-01	P580
Q110608838	2022 Santic-Wibatech	2022-01-01	P580
Q110621932	2022 Rad-Net Rose Team	2022-01-01	P580
Q110800714	Sopela 2022	2022-01-01	P580
Q112078593	Elles-Groupama-Pays de la Loire 2022	2022-01-01	P580
Q114609273	Bache-JS.dk (women) 2022	2022-01-01	P580
Q115118631	Exposición "Próximo destino: Carmen Laforet"	2022-01-01	P580
Q115197159	Anugerah Dangdut Indonesia 2022	2022-01-01	P580
Q115429985	Russian strikes against Ukrainian infrastructure	2022-01-01	P580
Q110969624	2022 Almaty Cycling Team	2022-01-01	P580
Q110972793	2022 Corrientes wildfires	2022-01-01	P580
Q111106550	Human Resources	2022-01-01	P580
Q111179565	WV Schijndel 2022	2022-01-01	P580
Q112078553	Bretagne Sud Cyclisme Formation 2022	2022-01-01	P580
Q113541114	Light &amp; Magic	2022-01-01	P580
Q110994282	2022 Spor Toto Cycling Team	2022-01-01	P580
Q111010300	2022 Elkov-Kasper	2022-01-01	P580
Q111179576	Watersley R&amp;D 2022	2022-01-01	P580
Q110775673	Argentinian women's national road cycling team 2022	2022-01-01	P580
Q110777750	Canadian women's national road cycling team 2022	2022-01-01	P580
Q110777850	Cypriot women's national road cycling team 2022	2022-01-01	P580
Q110778144	German women's national road cycling team 2022	2022-01-01	P580
Q110778563	South African women's national road cycling team 2022	2022-01-01	P580
Q110779556	Croatian men's national road cycling team 2022	2022-01-01	P580
Q110779583	Cuban men's national road cycling team 2022	2022-01-01	P580
Q110779660	Danish men's national road cycling team 2022	2022-01-01	P580
Q110779768	Finnish men's national road cycling team 2022	2022-01-01	P580
Q110779811	British men's national road cycling team 2022	2022-01-01	P580
Q110779952	Japanese men's national road cycling team 2022	2022-01-01	P580
Q110781266	Serbian men's national road cycling team 2022	2022-01-01	P580
Q110781373	Ukrainian men's national road cycling team 2022	2022-01-01	P580
Q110781442	United States men's national road cycling team 2022	2022-01-01	P580
Q110794385	Bingoal-Chevalmeire-Van Eyck Sport 2022	2022-01-01	P580
Q110624594	Caja Rural-Seguros RGA 2022	2022-01-01	P580
Q111816769	Fri Bikeshop Zealand Cycling 2022	2022-01-01	P580
Q110972942	Bingoal WB Ladies 2022	2022-01-01	P580
Q112691760	BeCycling Regional Team 2022	2022-01-01	P580
Q111372558	2022 Team Nyt Syn powered by Fialla	2022-01-01	P580
Q111460966	2022–23 FIS Ski Jumping World Cup	2022-01-01	P580
Q111594624	2022 Giotti Victoria-Savini Due	2022-01-01	P580
Q112084088	Rapa	2022-01-01	P580
Q112134828	2022–23 FIS Cross-Country World Cup	2022-01-01	P580
Q110624833	Pio Rico Cycling Team 2022	2022-01-01	P580
Q110803634	Valcar Travel &amp; Service 2022	2022-01-01	P580
Q110834805	BTC City Ljubljana-Scott 2022	2022-01-01	P580
Q110794741	Eneicat-RBH 2022	2022-01-01	P580
Q111179534	NWVG 2022	2022-01-01	P580
Q110816050	2022 Meiyo CCN Pro Cycling	2022-01-01	P580
Q110831945	2022 Alpecin-Fenix Development Team	2022-01-01	P580
Q110899858	Colombia Tierra de Atletas-GW Bicicletas 2022	2022-01-01	P580
Q113896641	Telotristat Ethyl for Reducing Intraoperative Carcinoid Crisis in Patients With Neuroendocrine Tumors	2022-01-01	P580
Q113916227	Hypoxia Pre-conditioning and Mountain Sport	2022-01-01	P580
Q113917726	Erector Spinae Plane Block in Uniportal VATS	2022-01-01	P580
Q113919389	Timing of Transmural Stent Removal in Necrotizing Pancreatitis	2022-01-01	P580
Q113920227	Sodium Valproate-loaded Nanospanlastics in Patchy Alopecia Areata in Comparison to Topical Steroids	2022-01-01	P580
Q113921836	The ORCHESTRATE-Myocarditis Registry	2022-01-01	P580
Q113922079	Study on Microflora Characteristics of Pancreatic Solid Lesions Via Endoscopic Ultrasound-guided Fine Needle Aspiration/Biopsy	2022-01-01	P580
